time,lift,day_status
2021-01-16 11:06:09,Symphony,1
2021-01-16 11:07:07,Flute Bowl,1
2021-01-16 11:13:26,Peak,1
2021-01-16 11:18:05,Excalibur Gondola,1
2021-01-17 00:00:00,T-BAR,0
2021-01-17 00:00:00,Franz's,0
2021-01-17 09:02:05,Blackcomb Gondola,1
2021-01-17 09:02:05,Blackcomb Gondola (Lower),1
2021-01-17 09:02:21,Excalibur Gondola (Lower),1
2021-01-17 09:02:21,Excalibur Gondola,1
2021-01-17 09:02:36,Excelerator,1
2021-01-17 09:02:52,Red Chair,1
2021-01-17 09:03:08,Creekside Gondola,1
2021-01-17 09:03:23,Fitzsimmons,1
2021-01-17 09:03:38,Garbanzo,1
2021-01-17 09:03:53,Whistler Village Gondola,1
2021-01-17 09:03:53,Whistler Village Gondola (Lower),1
2021-01-17 09:12:05,Emerald,1
2021-01-17 09:15:06,Catskinner,1
2021-01-17 09:31:07,Jersey Cream,1
2021-01-17 09:48:26,7th Heaven,1
2021-01-17 09:48:43,Crystal,1
2021-01-17 09:53:05,Olympic,1
2021-01-17 09:59:25,Glacier,1
2021-01-17 09:59:46,Spanky's Ladder,1
2021-01-17 10:01:23,Peak 2 Peak,1
2021-01-17 10:02:27,Peak,1
2021-01-17 10:19:25,Harmony,1
2021-01-17 10:45:07,Showcase,1
2021-01-17 10:45:13,Blackcomb Glacier,1
2021-01-17 11:12:09,Symphony,1
2021-01-17 11:12:14,Flute Bowl,1
2021-01-18 00:00:00,T-BAR,0
2021-01-18 00:00:00,Franz's,0
2021-01-18 09:02:06,Blackcomb Gondola,1
2021-01-18 09:02:06,Blackcomb Gondola (Lower),1
2021-01-18 09:02:21,Excalibur Gondola,1
2021-01-18 09:02:21,Excalibur Gondola (Lower),1
2021-01-18 09:02:36,Excelerator,1
2021-01-18 09:02:52,Red Chair,1
2021-01-18 09:03:07,Creekside Gondola,1
2021-01-18 09:03:22,Emerald,1
2021-01-18 09:03:38,Fitzsimmons,1
2021-01-18 09:03:53,Garbanzo,1
2021-01-18 09:04:09,Whistler Village Gondola (Lower),1
2021-01-18 09:04:09,Whistler Village Gondola,1
2021-01-18 09:10:06,Catskinner,1
2021-01-18 09:30:07,Jersey Cream,1
2021-01-18 09:53:26,7th Heaven,1
2021-01-18 10:03:08,Crystal,1
2021-01-18 10:04:05,Olympic,1
2021-01-18 10:07:23,Peak 2 Peak,1
2021-01-18 10:08:26,Harmony,1
2021-01-18 10:33:27,Glacier,1
2021-01-18 10:33:53,Spanky's Ladder,1
2021-01-18 10:47:26,Peak,1
2021-01-18 10:54:06,Showcase,1
2021-01-18 10:54:12,Blackcomb Glacier,1
2021-01-18 10:55:08,Symphony,1
2021-01-18 11:03:06,Flute Bowl,1
2021-01-19 00:00:00,Whistler Village Gondola,0
2021-01-19 00:00:00,T-BAR,0
2021-01-19 00:00:00,Franz's,0
2021-01-19 09:01:06,Blackcomb Gondola (Lower),1
2021-01-19 09:01:06,Blackcomb Gondola,1
2021-01-19 09:01:21,Catskinner,1
2021-01-19 09:01:36,Excalibur Gondola (Lower),1
2021-01-19 09:01:36,Excalibur Gondola,1
2021-01-19 09:01:51,Excelerator,1
2021-01-19 09:02:06,Red Chair,1
2021-01-19 09:02:22,Creekside Gondola,1
2021-01-19 09:02:37,Emerald,1
2021-01-19 09:02:52,Fitzsimmons,1
2021-01-19 09:03:08,Garbanzo,1
2021-01-19 09:03:23,Whistler Village Gondola (Lower),1
2021-01-19 09:24:06,Jersey Cream,1
2021-01-19 09:48:26,7th Heaven,1
2021-01-19 09:55:08,Crystal,1
2021-01-19 10:00:26,Peak,1
2021-01-19 10:06:25,Harmony,1
2021-01-19 10:06:30,Olympic,1
2021-01-19 10:10:23,Peak 2 Peak,1
2021-01-19 10:14:25,Glacier,1
2021-01-19 10:14:45,Spanky's Ladder,1
2021-01-19 10:44:07,Showcase,1
2021-01-19 10:44:12,Blackcomb Glacier,1
2021-01-19 11:07:08,Symphony,1
2021-01-19 14:41:06,Flute Bowl,1
2021-01-20 00:00:00,T-BAR,0
2021-01-20 00:00:00,Franz's,0
2021-01-20 09:02:05,Blackcomb Gondola (Lower),1
2021-01-20 09:02:05,Blackcomb Gondola,1
2021-01-20 09:02:21,Excalibur Gondola,1
2021-01-20 09:02:21,Excalibur Gondola (Lower),1
2021-01-20 09:02:36,Excelerator,1
2021-01-20 09:02:51,Red Chair,1
2021-01-20 09:03:06,Creekside Gondola,1
2021-01-20 09:03:22,Emerald,1
2021-01-20 09:03:37,Fitzsimmons,1
2021-01-20 09:03:52,Garbanzo,1
2021-01-20 09:04:07,Whistler Village Gondola (Lower),1
2021-01-20 09:04:07,Whistler Village Gondola,1
2021-01-20 09:21:05,Catskinner,1
2021-01-20 09:29:07,Jersey Cream,1
2021-01-20 09:53:25,7th Heaven,1
2021-01-20 10:02:23,Peak 2 Peak,1
2021-01-20 10:02:28,Olympic,1
2021-01-20 10:08:08,Crystal,1
2021-01-20 10:16:24,Harmony,1
2021-01-20 10:20:26,Glacier,1
2021-01-20 10:20:46,Spanky's Ladder,1
2021-01-20 10:23:26,Peak,1
2021-01-20 10:49:06,Showcase,1
2021-01-20 11:22:07,Symphony,1
2021-01-20 11:23:06,Flute Bowl,1
2021-01-20 13:43:06,Blackcomb Glacier,1
2021-01-21 00:00:00,Franz's,0
2021-01-21 00:00:00,Olympic,0
2021-01-21 00:00:00,T-BAR,0
2021-01-21 09:01:05,Blackcomb Gondola (Lower),1
2021-01-21 09:01:05,Blackcomb Gondola,1
2021-01-21 09:01:20,Excalibur Gondola,1
2021-01-21 09:01:20,Excalibur Gondola (Lower),1
2021-01-21 09:01:36,Excelerator,1
2021-01-21 09:02:07,Red Chair,1
2021-01-21 09:02:22,Creekside Gondola,1
2021-01-21 09:02:38,Fitzsimmons,1
2021-01-21 09:02:53,Garbanzo,1
2021-01-21 09:03:09,Whistler Village Gondola,1
2021-01-21 09:03:09,Whistler Village Gondola (Lower),1
2021-01-21 09:04:05,Emerald,1
2021-01-21 09:14:07,Jersey Cream,1
2021-01-21 09:24:06,Catskinner,1
2021-01-21 09:46:25,7th Heaven,1
2021-01-21 09:51:08,Crystal,1
2021-01-21 09:55:25,Peak,1
2021-01-21 09:57:25,Glacier,1
2021-01-21 09:57:46,Spanky's Ladder,1
2021-01-21 10:16:25,Harmony,1
2021-01-21 10:34:06,Showcase,1
2021-01-21 10:34:12,Blackcomb Glacier,1
2021-01-21 11:08:08,Symphony,1
2021-01-21 11:08:14,Flute Bowl,1
2021-01-21 12:00:23,Peak 2 Peak,1
2021-01-22 00:00:00,Olympic,0
2021-01-22 00:00:00,Franz's,0
2021-01-22 00:00:00,T-BAR,0
2021-01-22 09:02:06,Blackcomb Gondola,1
2021-01-22 09:02:06,Blackcomb Gondola (Lower),1
2021-01-22 09:02:22,Excalibur Gondola (Lower),1
2021-01-22 09:02:22,Excalibur Gondola,1
2021-01-22 09:02:38,Excelerator,1
2021-01-22 09:02:54,Creekside Gondola,1
2021-01-22 09:03:11,Fitzsimmons,1
2021-01-22 09:03:27,Garbanzo,1
2021-01-22 09:03:42,Whistler Village Gondola,1
2021-01-22 09:03:42,Whistler Village Gondola (Lower),1
2021-01-22 09:05:06,Red Chair,1
2021-01-22 09:21:07,Catskinner,1
2021-01-22 09:21:13,Emerald,1
2021-01-22 09:40:09,Jersey Cream,1
2021-01-22 09:50:27,7th Heaven,1
2021-01-22 09:51:28,Peak,1
2021-01-22 10:01:08,Crystal,1
2021-01-22 10:09:27,Glacier,1
2021-01-22 10:10:27,Harmony,1
2021-01-22 10:11:25,Peak 2 Peak,1
2021-01-22 10:13:22,Spanky's Ladder,1
2021-01-22 10:34:07,Showcase,1
2021-01-22 10:34:13,Blackcomb Glacier,1
2021-01-22 11:04:07,Symphony,1
2021-01-22 11:04:13,Flute Bowl,1
2021-01-23 00:00:00,Franz's,0
2021-01-23 09:01:06,Blackcomb Gondola,1
2021-01-23 09:01:06,Blackcomb Gondola (Lower),1
2021-01-23 09:01:21,Excalibur Gondola,1
2021-01-23 09:01:21,Excalibur Gondola (Lower),1
2021-01-23 09:01:36,Excelerator,1
2021-01-23 09:01:51,Creekside Gondola,1
2021-01-23 09:02:06,Emerald,1
2021-01-23 09:02:21,Fitzsimmons,1
2021-01-23 09:02:37,Garbanzo,1
2021-01-23 09:02:52,Whistler Village Gondola (Lower),1
2021-01-23 09:02:52,Whistler Village Gondola,1
2021-01-23 09:04:06,Jersey Cream,1
2021-01-23 09:11:06,Red Chair,1
2021-01-23 09:22:06,Catskinner,1
2021-01-23 09:53:10,Crystal,1
2021-01-23 09:56:26,7th Heaven,1
2021-01-23 10:10:07,Olympic,1
2021-01-23 10:14:23,Peak 2 Peak,1
2021-01-23 10:19:27,Glacier,1
2021-01-23 10:19:47,Spanky's Ladder,1
2021-01-23 10:21:26,Harmony,1
2021-01-23 10:25:26,Peak,1
2021-01-23 10:28:07,T-BAR,1
2021-01-23 10:33:08,Showcase,1
2021-01-23 10:46:08,Blackcomb Glacier,1
2021-01-23 11:03:07,Symphony,1
2021-01-23 11:03:13,Flute Bowl,1
2021-01-24 00:00:00,Franz's,0
2021-01-24 09:01:06,Red Chair,1
2021-01-24 09:01:22,Creekside Gondola,1
2021-01-24 09:01:37,Emerald,1
2021-01-24 09:01:52,Fitzsimmons,1
2021-01-24 09:02:07,Garbanzo,1
2021-01-24 09:02:23,Whistler Village Gondola (Lower),1
2021-01-24 09:02:23,Whistler Village Gondola,1
2021-01-24 09:03:06,Blackcomb Gondola (Lower),1
2021-01-24 09:03:06,Blackcomb Gondola,1
2021-01-24 09:03:21,Excalibur Gondola (Lower),1
2021-01-24 09:03:36,Excelerator,1
2021-01-24 09:03:51,Jersey Cream,1
2021-01-24 09:29:06,Catskinner,1
2021-01-24 09:30:32,7th Heaven,1
2021-01-24 09:56:07,Crystal,1
2021-01-24 10:00:23,Peak 2 Peak,1
2021-01-24 10:05:24,Glacier,1
2021-01-24 10:05:44,Spanky's Ladder,1
2021-01-24 10:13:06,Olympic,1
2021-01-24 10:19:25,Harmony,1
2021-01-24 10:24:26,Peak,1
2021-01-24 10:24:32,T-BAR,1
2021-01-24 10:29:07,Showcase,1
2021-01-24 10:29:12,Blackcomb Glacier,1
2021-01-24 10:36:06,Excalibur Gondola,1
2021-01-24 10:57:08,Symphony,1
2021-01-24 10:57:14,Flute Bowl,1
2021-01-25 00:00:00,T-BAR,0
2021-01-25 00:00:00,Franz's,0
2021-01-25 09:01:06,Red Chair,1
2021-01-25 09:01:21,Creekside Gondola,1
2021-01-25 09:01:37,Emerald,1
2021-01-25 09:01:52,Whistler Village Gondola (Lower),1
2021-01-25 09:01:52,Whistler Village Gondola,1
2021-01-25 09:03:05,Fitzsimmons,1
2021-01-25 09:03:11,Garbanzo,1
2021-01-25 09:04:05,Blackcomb Gondola (Lower),1
2021-01-25 09:04:05,Blackcomb Gondola,1
2021-01-25 09:04:20,Excalibur Gondola (Lower),1
2021-01-25 09:04:20,Excalibur Gondola,1
2021-01-25 09:04:35,Excelerator,1
2021-01-25 09:29:07,Jersey Cream,1
2021-01-25 09:39:05,Catskinner,1
2021-01-25 09:47:06,Olympic,1
2021-01-25 09:57:25,7th Heaven,1
2021-01-25 10:00:08,Crystal,1
2021-01-25 10:04:25,Glacier,1
2021-01-25 10:04:45,Spanky's Ladder,1
2021-01-25 10:06:23,Peak 2 Peak,1
2021-01-25 10:28:25,Harmony,1
2021-01-25 10:28:50,Peak,1
2021-01-25 10:33:06,Showcase,1
2021-01-25 10:33:12,Blackcomb Glacier,1
2021-01-25 10:54:08,Symphony,1
2021-01-25 10:55:06,Flute Bowl,1
2021-01-26 00:00:00,T-BAR,0
2021-01-26 00:00:00,Franz's,0
2021-01-26 09:02:05,Blackcomb Gondola,1
2021-01-26 09:02:05,Blackcomb Gondola (Lower),1
2021-01-26 09:02:20,Catskinner,1
2021-01-26 09:02:35,Excalibur Gondola,1
2021-01-26 09:02:35,Excalibur Gondola (Lower),1
2021-01-26 09:02:50,Excelerator,1
2021-01-26 09:03:05,Red Chair,1
2021-01-26 09:03:21,Creekside Gondola,1
2021-01-26 09:03:36,Fitzsimmons,1
2021-01-26 09:03:51,Garbanzo,1
2021-01-26 09:04:07,Whistler Village Gondola (Lower),1
2021-01-26 09:04:07,Whistler Village Gondola,1
2021-01-26 09:06:06,Emerald,1
2021-01-26 09:22:07,Jersey Cream,1
2021-01-26 09:36:25,7th Heaven,1
2021-01-26 09:58:23,Peak 2 Peak,1
2021-01-26 09:59:09,Crystal,1
2021-01-26 09:59:34,Harmony,1
2021-01-26 10:10:25,Peak,1
2021-01-26 10:12:25,Glacier,1
2021-01-26 10:19:06,Showcase,1
2021-01-26 10:19:12,Blackcomb Glacier,1
2021-01-26 10:41:06,Olympic,1
2021-01-26 10:41:14,Symphony,1
2021-01-26 11:09:05,Flute Bowl,1
2021-01-26 11:45:21,Spanky's Ladder,1
2021-01-27 00:00:00,Franz's,0
2021-01-27 00:00:00,T-BAR,0
2021-01-27 09:01:06,Blackcomb Gondola (Lower),1
2021-01-27 09:01:21,Red Chair,1
2021-01-27 09:01:36,Creekside Gondola,1
2021-01-27 09:01:51,Emerald,1
2021-01-27 09:02:07,Fitzsimmons,1
2021-01-27 09:02:22,Garbanzo,1
2021-01-27 09:02:37,Whistler Village Gondola,1
2021-01-27 09:02:37,Whistler Village Gondola (Lower),1
2021-01-27 09:03:05,Blackcomb Gondola,1
2021-01-27 09:03:20,Excalibur Gondola,1
2021-01-27 09:03:20,Excalibur Gondola (Lower),1
2021-01-27 09:03:35,Excelerator,1
2021-01-27 09:11:06,Catskinner,1
2021-01-27 09:11:12,Jersey Cream,1
2021-01-27 09:40:25,7th Heaven,1
2021-01-27 09:52:26,Peak,1
2021-01-27 09:54:08,Crystal,1
2021-01-27 09:55:24,Peak 2 Peak,1
2021-01-27 10:01:24,Glacier,1
2021-01-27 10:09:20,Spanky's Ladder,1
2021-01-27 10:18:07,Showcase,1
2021-01-27 10:18:12,Blackcomb Glacier,1
2021-01-27 10:38:26,Harmony,1
2021-01-27 10:38:41,Olympic,1
2021-01-27 10:59:07,Symphony,1
2021-01-27 10:59:13,Flute Bowl,1
2021-01-28 00:00:00,Franz's,0
2021-01-28 00:00:00,T-BAR,0
2021-01-28 09:01:06,Red Chair,1
2021-01-28 09:01:21,Creekside Gondola,1
2021-01-28 09:01:37,Emerald,1
2021-01-28 09:01:52,Fitzsimmons,1
2021-01-28 09:02:07,Garbanzo,1
2021-01-28 09:02:22,Whistler Village Gondola (Lower),1
2021-01-28 09:02:22,Whistler Village Gondola,1
2021-01-28 09:04:05,Blackcomb Gondola,1
2021-01-28 09:04:05,Blackcomb Gondola (Lower),1
2021-01-28 09:04:20,Excalibur Gondola,1
2021-01-28 09:04:20,Excalibur Gondola (Lower),1
2021-01-28 09:04:35,Excelerator,1
2021-01-28 09:14:06,Jersey Cream,1
2021-01-28 09:31:06,Catskinner,1
2021-01-28 09:49:26,7th Heaven,1
2021-01-28 09:49:33,Crystal,1
2021-01-28 09:50:23,Peak 2 Peak,1
2021-01-28 10:01:25,Glacier,1
2021-01-28 10:01:45,Spanky's Ladder,1
2021-01-28 10:04:05,Olympic,1
2021-01-28 10:09:26,Peak,1
2021-01-28 10:11:07,Showcase,1
2021-01-28 10:11:12,Blackcomb Glacier,1
2021-01-28 10:13:25,Harmony,1
2021-01-28 11:06:08,Symphony,1
2021-01-28 11:06:14,Flute Bowl,1
2021-01-29 00:00:00,Franz's,0
2021-01-29 00:00:00,T-BAR,0
2021-01-29 09:01:05,Blackcomb Gondola (Lower),1
2021-01-29 09:01:05,Blackcomb Gondola,1
2021-01-29 09:01:20,Excalibur Gondola,1
2021-01-29 09:01:20,Excalibur Gondola (Lower),1
2021-01-29 09:01:35,Excelerator,1
2021-01-29 09:02:06,Red Chair,1
2021-01-29 09:02:21,Creekside Gondola,1
2021-01-29 09:02:36,Emerald,1
2021-01-29 09:02:51,Fitzsimmons,1
2021-01-29 09:03:06,Garbanzo,1
2021-01-29 09:03:22,Whistler Village Gondola (Lower),1
2021-01-29 09:03:22,Whistler Village Gondola,1
2021-01-29 09:16:23,Peak 2 Peak,1
2021-01-29 09:26:06,Jersey Cream,1
2021-01-29 09:27:06,Catskinner,1
2021-01-29 09:48:25,7th Heaven,1
2021-01-29 10:04:25,Glacier,1
2021-01-29 10:04:51,Spanky's Ladder,1
2021-01-29 10:06:25,Peak,1
2021-01-29 10:12:06,Olympic,1
2021-01-29 10:17:07,Showcase,1
2021-01-29 10:17:13,Blackcomb Glacier,1
2021-01-29 10:21:25,Harmony,1
2021-01-29 10:55:07,Crystal,1
2021-01-29 11:17:08,Symphony,1
2021-01-29 11:17:13,Flute Bowl,1
2021-01-30 00:00:00,T-BAR,0
2021-01-30 00:00:00,Franz's,0
2021-01-30 09:01:06,Blackcomb Gondola,1
2021-01-30 09:01:06,Blackcomb Gondola (Lower),1
2021-01-30 09:01:21,Excalibur Gondola,1
2021-01-30 09:01:21,Excalibur Gondola (Lower),1
2021-01-30 09:01:36,Excelerator,1
2021-01-30 09:01:51,Jersey Cream,1
2021-01-30 09:02:07,Red Chair,1
2021-01-30 09:02:22,Creekside Gondola,1
2021-01-30 09:02:38,Emerald,1
2021-01-30 09:02:53,Fitzsimmons,1
2021-01-30 09:03:08,Garbanzo,1
2021-01-30 09:03:23,Whistler Village Gondola,1
2021-01-30 09:03:23,Whistler Village Gondola (Lower),1
2021-01-30 09:16:06,Catskinner,1
2021-01-30 09:36:08,Crystal,1
2021-01-30 09:57:23,Peak 2 Peak,1
2021-01-30 10:09:06,Olympic,1
2021-01-30 10:19:25,Harmony,1
2021-01-30 10:20:00,Peak,1
2021-01-30 10:34:25,Glacier,1
2021-01-30 10:34:45,Spanky's Ladder,1
2021-01-30 10:40:25,7th Heaven,1
2021-01-30 10:43:08,Symphony,1
2021-01-30 10:43:14,Flute Bowl,1
2021-01-30 10:53:07,Showcase,1
2021-01-30 10:53:12,Blackcomb Glacier,1
2021-01-31 00:00:00,Blackcomb Glacier,0
2021-01-31 00:00:00,Franz's,0
2021-01-31 00:00:00,Showcase,0
2021-01-31 00:00:00,Symphony,0
2021-01-31 00:00:00,Flute Bowl,0
2021-01-31 00:00:00,Peak,0
2021-01-31 09:08:07,Blackcomb Gondola,1
2021-01-31 09:08:07,Blackcomb Gondola (Lower),1
2021-01-31 09:08:22,Excalibur Gondola (Lower),1
2021-01-31 09:08:22,Excalibur Gondola,1
2021-01-31 09:08:38,Excelerator,1
2021-01-31 09:14:06,Red Chair,1
2021-01-31 09:14:22,Creekside Gondola,1
2021-01-31 09:14:37,Emerald,1
2021-01-31 09:14:53,Fitzsimmons,1
2021-01-31 09:15:08,Garbanzo,1
2021-01-31 09:15:23,Whistler Village Gondola (Lower),1
2021-01-31 09:15:23,Whistler Village Gondola,1
2021-01-31 10:18:05,Catskinner,1
2021-01-31 10:18:11,Jersey Cream,1
2021-01-31 10:18:34,Peak 2 Peak,1
2021-01-31 10:48:08,Crystal,1
2021-01-31 10:54:05,Olympic,1
2021-01-31 11:40:07,T-BAR,1
2021-01-31 12:28:25,7th Heaven,1
2021-01-31 12:28:50,Glacier,1
2021-01-31 13:25:25,Harmony,1
2021-01-31 13:52:21,Spanky's Ladder,1
2021-02-01 00:00:00,Franz's,0
2021-02-01 00:00:00,T-BAR,0
2021-02-01 00:00:00,Olympic,0
2021-02-01 00:00:00,Showcase,0
2021-02-01 00:00:00,Blackcomb Glacier,0
2021-02-01 09:01:06,Red Chair,1
2021-02-01 09:01:21,Creekside Gondola,1
2021-02-01 09:01:37,Emerald,1
2021-02-01 09:01:52,Fitzsimmons,1
2021-02-01 09:02:07,Garbanzo,1
2021-02-01 09:02:23,Whistler Village Gondola (Lower),1
2021-02-01 09:02:23,Whistler Village Gondola,1
2021-02-01 09:03:06,Blackcomb Gondola,1
2021-02-01 09:03:06,Blackcomb Gondola (Lower),1
2021-02-01 09:03:21,Excalibur Gondola (Lower),1
2021-02-01 09:03:36,Excelerator,1
2021-02-01 09:35:05,Catskinner,1
2021-02-01 09:50:07,Jersey Cream,1
2021-02-01 10:03:24,Peak 2 Peak,1
2021-02-01 10:19:08,Crystal,1
2021-02-01 10:45:25,7th Heaven,1
2021-02-01 10:46:00,Glacier,1
2021-02-01 10:49:26,Harmony,1
2021-02-01 10:57:21,Spanky's Ladder,1
2021-02-01 10:58:06,Excalibur Gondola,1
2021-02-01 11:28:26,Peak,1
2021-02-01 11:53:08,Symphony,1
2021-02-01 11:53:14,Flute Bowl,1
2021-02-02 00:00:00,T-BAR,0
2021-02-02 00:00:00,Flute Bowl,0
2021-02-02 00:00:00,Blackcomb Glacier,0
2021-02-02 00:00:00,Symphony,0
2021-02-02 00:00:00,Showcase,0
2021-02-02 00:00:00,Franz's,0
2021-02-02 09:02:05,Blackcomb Gondola (Lower),1
2021-02-02 09:02:10,Excalibur Gondola (Lower),1
2021-02-02 09:02:15,Excelerator,1
2021-02-02 09:04:05,Blackcomb Gondola,1
2021-02-02 09:04:10,Excalibur Gondola,1
2021-02-02 09:10:07,Creekside Gondola,1
2021-02-02 09:10:22,Emerald,1
2021-02-02 09:10:37,Whistler Village Gondola,1
2021-02-02 09:10:37,Whistler Village Gondola (Lower),1
2021-02-02 09:11:06,Fitzsimmons,1
2021-02-02 09:20:06,Red Chair,1
2021-02-02 09:22:06,Garbanzo,1
2021-02-02 09:31:06,Catskinner,1
2021-02-02 10:13:23,Peak 2 Peak,1
2021-02-02 10:14:07,Jersey Cream,1
2021-02-02 11:19:08,Crystal,1
2021-02-02 11:37:25,7th Heaven,1
2021-02-02 11:38:15,Glacier,1
2021-02-02 12:01:26,Harmony,1
2021-02-02 12:44:21,Spanky's Ladder,1
2021-02-02 12:45:26,Peak,1
2021-02-02 13:14:05,Olympic,1
2021-02-03 00:00:00,Flute Bowl,0
2021-02-03 00:00:00,Franz's,0
2021-02-03 00:00:00,T-BAR,0
2021-02-03 09:01:06,Red Chair,1
2021-02-03 09:01:21,Creekside Gondola,1
2021-02-03 09:01:36,Emerald,1
2021-02-03 09:01:52,Fitzsimmons,1
2021-02-03 09:02:07,Whistler Village Gondola (Lower),1
2021-02-03 09:02:07,Whistler Village Gondola,1
2021-02-03 09:03:06,Blackcomb Gondola,1
2021-02-03 09:03:06,Blackcomb Gondola (Lower),1
2021-02-03 09:03:21,Catskinner,1
2021-02-03 09:03:36,Excalibur Gondola (Lower),1
2021-02-03 09:03:36,Excalibur Gondola,1
2021-02-03 09:03:51,Excelerator,1
2021-02-03 09:10:06,Jersey Cream,1
2021-02-03 09:10:12,Garbanzo,1
2021-02-03 10:05:08,Crystal,1
2021-02-03 10:05:33,Peak,1
2021-02-03 10:06:24,Peak 2 Peak,1
2021-02-03 10:07:26,7th Heaven,1
2021-02-03 10:07:53,Harmony,1
2021-02-03 10:14:25,Glacier,1
2021-02-03 10:32:20,Spanky's Ladder,1
2021-02-03 11:05:06,Showcase,1
2021-02-03 11:05:12,Blackcomb Glacier,1
2021-02-03 11:15:06,Olympic,1
2021-02-03 11:20:08,Symphony,1
2021-02-04 00:00:00,T-BAR,0
2021-02-04 00:00:00,Franz's,0
2021-02-04 00:00:00,Blackcomb Gondola,0
2021-02-04 00:00:00,Excelerator,0
2021-02-04 00:00:00,Excalibur Gondola,0
2021-02-04 00:00:00,Excalibur Gondola (Lower),0
2021-02-04 00:00:00,Blackcomb Gondola (Lower),0
2021-02-04 09:01:06,Red Chair,1
2021-02-04 09:01:22,Creekside Gondola,1
2021-02-04 09:01:37,Emerald,1
2021-02-04 09:01:52,Fitzsimmons,1
2021-02-04 09:02:08,Garbanzo,1
2021-02-04 09:02:23,Whistler Village Gondola,1
2021-02-04 09:02:23,Whistler Village Gondola (Lower),1
2021-02-04 09:10:05,Catskinner,1
2021-02-04 09:10:11,Jersey Cream,1
2021-02-04 10:04:23,Peak 2 Peak,1
2021-02-04 10:05:26,7th Heaven,1
2021-02-04 10:05:43,Crystal,1
2021-02-04 10:06:17,Glacier,1
2021-02-04 10:07:03,Spanky's Ladder,1
2021-02-04 10:18:06,Olympic,1
2021-02-04 10:22:25,Harmony,1
2021-02-04 10:26:09,Showcase,1
2021-02-04 10:26:15,Blackcomb Glacier,1
2021-02-04 10:42:26,Peak,1
2021-02-04 11:07:08,Symphony,1
2021-02-04 11:07:13,Flute Bowl,1
2021-02-05 00:00:00,Franz's,0
2021-02-05 00:00:00,T-BAR,0
2021-02-05 09:02:05,Catskinner,1
2021-02-05 09:02:20,Excalibur Gondola,1
2021-02-05 09:02:20,Excalibur Gondola (Lower),1
2021-02-05 09:02:36,Excelerator,1
2021-02-05 09:03:06,Red Chair,1
2021-02-05 09:03:22,Creekside Gondola,1
2021-02-05 09:03:37,Emerald,1
2021-02-05 09:03:52,Fitzsimmons,1
2021-02-05 09:04:08,Whistler Village Gondola (Lower),1
2021-02-05 09:04:08,Whistler Village Gondola,1
2021-02-05 09:05:07,Garbanzo,1
2021-02-05 09:09:06,Blackcomb Gondola (Lower),1
2021-02-05 09:09:06,Blackcomb Gondola,1
2021-02-05 09:43:06,Jersey Cream,1
2021-02-05 10:00:23,Peak 2 Peak,1
2021-02-05 10:00:29,Olympic,1
2021-02-05 10:03:07,Crystal,1
2021-02-05 10:04:27,Peak,1
2021-02-05 10:08:25,Harmony,1
2021-02-05 10:09:25,7th Heaven,1
2021-02-05 10:10:00,Glacier,1
2021-02-05 10:10:31,Spanky's Ladder,1
2021-02-05 10:17:06,Showcase,1
2021-02-05 10:40:07,Blackcomb Glacier,1
2021-02-05 10:53:08,Symphony,1
2021-02-05 10:53:13,Flute Bowl,1
2021-02-06 00:00:00,Franz's,0
2021-02-06 09:01:05,Blackcomb Gondola,1
2021-02-06 09:01:05,Blackcomb Gondola (Lower),1
2021-02-06 09:01:21,Red Chair,1
2021-02-06 09:01:36,Creekside Gondola,1
2021-02-06 09:01:52,Emerald,1
2021-02-06 09:02:07,Fitzsimmons,1
2021-02-06 09:02:22,Whistler Village Gondola (Lower),1
2021-02-06 09:02:22,Whistler Village Gondola,1
2021-02-06 09:03:06,Catskinner,1
2021-02-06 09:03:21,Excalibur Gondola,1
2021-02-06 09:03:21,Excalibur Gondola (Lower),1
2021-02-06 09:03:36,Excelerator,1
2021-02-06 09:03:51,Garbanzo,1
2021-02-06 10:06:27,7th Heaven,1
2021-02-06 10:06:34,Crystal,1
2021-02-06 10:07:02,Glacier,1
2021-02-06 10:11:23,Peak 2 Peak,1
2021-02-06 10:12:07,Showcase,1
2021-02-06 10:17:05,Olympic,1
2021-02-06 10:31:06,Blackcomb Glacier,1
2021-02-06 10:36:20,Spanky's Ladder,1
2021-02-06 10:37:07,Jersey Cream,1
2021-02-06 10:38:26,Harmony,1
2021-02-06 10:47:08,Symphony,1
2021-02-06 10:49:27,Peak,1
2021-02-06 10:49:43,Flute Bowl,1
2021-02-06 10:58:07,T-BAR,1
2021-02-07 00:00:00,T-BAR,0
2021-02-07 00:00:00,Franz's,0
2021-02-07 09:01:05,Blackcomb Gondola,1
2021-02-07 09:01:05,Blackcomb Gondola (Lower),1
2021-02-07 09:01:20,Catskinner,1
2021-02-07 09:01:36,Excalibur Gondola (Lower),1
2021-02-07 09:01:36,Excalibur Gondola,1
2021-02-07 09:01:51,Excelerator,1
2021-02-07 09:02:06,Red Chair,1
2021-02-07 09:02:22,Creekside Gondola,1
2021-02-07 09:02:37,Emerald,1
2021-02-07 09:02:52,Fitzsimmons,1
2021-02-07 09:03:07,Garbanzo,1
2021-02-07 09:03:23,Whistler Village Gondola,1
2021-02-07 09:03:23,Whistler Village Gondola (Lower),1
2021-02-07 09:29:07,Jersey Cream,1
